"SampleRowID","MethodCode","StationCode","SampleDate","SampleTime","QADone","GearID","WaterTemperature","Salinity","DO","PctSaturation","Secchi","SpecificConductance","TideCode","UserName","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments","TowDuration","TrawlComments","StartMeter","EndMeter","TotalMeter","SledComments"
"{BDE94682-93AE-48AD-A0DE-1B51C453B582}","OTR","GY2",9/16/2019 0:00:00,12/30/1899 9:53:00,0,,20.80,4.10,5.80,66.00,23.00,7359,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{BF6E13B8-2774-41FB-B07C-C8BD8CA8D595}","OTR","NS2",10/16/2019 0:00:00,12/30/1899 12:56:00,0,,16.90,4.10,7.70,81.00,51.00,7370,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{C05DBD17-D770-42F0-A969-DD4DA688E806}","OTR","BY3",3/20/2019 0:00:00,12/30/1899 12:00:00,0,,15.70,0.90,8.50,75.00,24.00,1729,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{C07B5481-A5EC-45EB-993A-42BF569339E2}","OTR","BY3",11/11/2019 0:00:00,12/30/1899 11:28:00,0,,14.30,4.80,5.30,53.00,27.00,8528,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{C132E173-F0A0-4E98-8CB6-C7E964837114}","OTR","MZ6",7/17/2019 0:00:00,12/30/1899 12:49:00,0,,22.70,1.20,6.40,77.00,19.00,2423,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{C14EE092-0529-4A90-9BA1-3378C9A605E2}","OTR","GY2",10/17/2019 0:00:00,12/30/1899 9:03:00,0,,16.40,5.60,6.10,64.00,37.00,9972,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{C3DC5E1E-3CBC-411D-AE09-2FDD39BCE07C}","BSEIN","SU1",4/23/2019 0:00:00,12/30/1899 15:30:00,0,,21.10,1.10,5.30,61.00,19.00,2167,"incoming","taorear","P",20.00,10.00,0.60,,,,,,,
"{C4FCA6D8-E103-4D41-8277-B4F2E42366A9}","OTR","CO2",11/14/2019 0:00:00,12/30/1899 13:30:00,0,,15.00,4.90,7.80,80.00,31.00,8671,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{C5A6451F-2CF6-4AF5-9607-A64E1D1E51EF}","OTR","DV3",10/16/2019 0:00:00,12/30/1899 9:11:00,0,,16.20,4.30,5.30,55.00,38.00,7746,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{C79D079F-89F8-40BE-9FD9-18C10C317BD8}","OTR","MZ6",11/14/2019 0:00:00,12/30/1899 7:38:00,0,,14.60,4.40,7.30,73.00,38.00,7956,"outgoing","taorear",,20.00,10.00,,,9.75,,,,,
"{C7AEDE8D-663F-458B-98B2-E15145360F7E}","OTR","BY1",11/11/2019 0:00:00,12/30/1899 10:45:00,0,,14.20,4.40,5.70,57.00,22.00,7884,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{C81D3A4A-EDF6-49A3-8C1D-BF530CCD7A9A}","OTR","BY1",7/15/2019 0:00:00,12/30/1899 9:44:00,0,,21.60,0.90,5.00,58.00,21.00,1826,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{C8B8A51A-E1C8-406B-9613-3F54976C7BE2}","OTR","SU3",2/21/2019 0:00:00,12/30/1899 12:25:00,0,,10.10,1.50,7.80,70.00,18.00,2784,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{C97BCCC4-13A8-4391-AF2E-26219D6806F7}","OTR","SU2",8/22/2019 0:00:00,12/30/1899 8:48:00,0,,22.80,4.00,6.60,78.00,58.00,7206,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{C9BBC555-4998-4723-B3B6-C7732CD13679}","OTR","MZ1",3/18/2019 0:00:00,12/30/1899 9:53:00,0,,12.40,0.10,9.20,86.00,28.00,262,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{CB53CE5F-CDDA-49A7-84DF-9CF208A3A7E5}","BSEIN","SU1",3/20/2019 0:00:00,12/30/1899 10:25:00,0,,15.10,0.90,7.00,71.00,25.00,1731,"incoming","taorear","P",20.00,10.00,0.70,,,,,,,
"{CB8BC799-A9A7-43AF-B916-CAA25FE0D480}","BSEIN","SU1",3/20/2019 0:00:00,12/30/1899 10:00:00,0,,15.10,0.90,7.00,71.00,25.00,1731,"incoming","taorear","P",20.00,10.00,0.70,,,,,,,
"{CC4D4BB4-FB1D-45B1-9F89-FD420028CE52}","OTR","NS1",4/24/2019 0:00:00,12/30/1899 9:37:00,0,,21.60,0.60,6.20,70.00,29.00,1274,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{CCC43A36-4E5B-4974-B6A1-A6296CB29BCA}","OTR","SU2",6/18/2019 0:00:00,12/30/1899 8:45:00,0,,21.80,0.80,6.20,7.00,18.00,1668,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{CCDCAAF0-9BC7-4241-AC08-A021D089C038}","BSEIN","MZ6",3/18/2019 0:00:00,12/30/1899 8:30:00,0,,12.80,0.30,9.10,86.00,28.00,630,"incoming","taorear","P",20.00,10.00,1.00,,,,,,,
"{CE0A6DDB-C4C3-4B3A-A349-778D12ECEA55}","OTR","CO2",2/18/2019 0:00:00,12/30/1899 12:56:00,0,,9.90,0.50,9.60,85.00,24.00,1002,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{D01AF011-CB4B-46E8-9401-C3EB9423DF09}","BSEIN","SU1",11/11/2019 0:00:00,12/30/1899 7:50:00,0,,13.90,4.70,5.30,53.00,35.00,8326,"incoming","taorear","P",20.00,10.00,0.37,,,,,,,
"{D01B67F2-824B-4833-84FA-6E1C5AA6B7CA}","OTR","GY2",11/13/2019 0:00:00,12/30/1899 11:20:00,0,,14.90,6.80,6.30,65.00,31.00,11799,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{D06B3105-64F0-4614-A794-BB0CF8053D67}","BSEIN","DV2",3/19/2019 0:00:00,12/30/1899 9:50:00,0,,15.90,1.40,4.30,44.00,24.00,2600,"incoming","taorear","P",20.00,10.00,1.08,,,,,,,
"{D0B25BC5-5A74-447F-8FA3-0EF2D73C339D}","OTR","NS3",9/18/2019 0:00:00,12/30/1899 14:12:00,0,,21.60,3.60,7.30,84.00,36.00,6556,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{D178FEF5-EAD6-4790-AB9F-80708458B7DF}","OTR","SB2",4/23/2019 0:00:00,12/30/1899 7:50:00,0,,19.90,1.00,5.50,60.00,23.00,2043,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{D2656613-DC10-4229-9930-4AB5ACCE83AF}","OTR","SU4",3/21/2019 0:00:00,12/30/1899 12:33:00,0,,14.20,0.40,8.90,86.00,14.00,800,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{D31D4A63-9C78-4533-A0CE-78BAD706B3D1}","OTR","MZ1",8/22/2019 0:00:00,12/30/1899 11:02:00,0,,23.40,0.40,7.80,92.00,48.00,1825,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{D327FC20-C081-4AC4-B112-6A9231AACA97}","OTR","SU2",10/18/2019 0:00:00,12/30/1899 8:54:00,0,,16.60,4.80,6.00,64.00,44.00,8554,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{D3A0B9EB-9B67-4469-9315-7DC5F7F1994D}","OTR","MZ1",7/17/2019 0:00:00,12/30/1899 15:28:00,0,,23.20,0.60,8.50,103.00,36.00,,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{D3DB0F5F-4827-4BBC-AF70-A1E8543D467F}","OTR","MZ1",2/18/2019 0:00:00,12/30/1899 9:35:00,0,,9.20,0.10,10.00,86.00,15.00,203,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{D6C68794-F87A-4179-803F-5867AF3CBFB2}","OTR","SU1",6/19/2019 0:00:00,12/30/1899 12:45:00,0,,23.10,1.00,5.80,68.00,20.00,2015,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{D73E5F02-A352-42BE-8FFF-D2A24B3C4181}","BSEIN","SU1",2/20/2019 0:00:00,12/30/1899 10:05:00,0,,9.60,0.70,8.10,72.00,20.00,1378,"incoming","taorear","P",20.00,10.00,0.65,,,,,,,
"{D7614588-DCD5-432E-9C60-CFF4111CB077}","OTR","DV2",8/20/2019 0:00:00,12/30/1899 8:48:00,0,,21.50,2.80,7.00,80.00,27.00,5127,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{D7648173-231A-44F0-9A7D-87762AB5C2B9}","OTR","SB2",11/11/2019 0:00:00,12/30/1899 13:33:00,0,,14.60,4.70,6.70,67.00,30.00,8389,"high","taorear",,20.00,10.00,,,5.00,,,,,
"{DA6CE5D5-E5E4-4C50-AE37-B6E8F39C167A}","BSEIN","SU1",4/23/2019 0:00:00,12/30/1899 15:45:00,0,,21.10,1.10,5.30,61.00,19.00,2167,"incoming","taorear","P",20.00,10.00,0.65,,,,,,,
"{DAFAE781-66C9-41C8-8613-8460F5B17C4A}","OTR","DV3",1/22/2019 0:00:00,12/30/1899 12:20:00,0,,11.10,1.90,7.10,64.00,26.00,3620,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{DB09E21D-CC4E-4C37-BD97-CCF689259A09}","OTR","MZ2",10/18/2019 0:00:00,12/30/1899 15:35:00,0,,17.00,1.00,9.10,95.00,60.00,1975,"incoming","taorear",,20.00,10.00,,,8.00,,,,,
"{DB5445CB-168D-45F8-B142-52765809313C}","OTR","DV1",2/19/2019 0:00:00,12/30/1899 10:13:00,0,,8.20,0.80,7.70,65.00,25.00,1656,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{DBBFC71D-CD71-4427-90D9-185565612361}","BSEIN","DV2",1/22/2019 0:00:00,12/30/1899 10:15:00,0,,11.00,1.90,7.10,64.00,25.00,3612,"incoming","taorear","P",20.00,10.00,0.92,,,,,,,
"{DC44C847-2683-4B27-A8C6-6167EAE83B04}","OTR","SB2",7/15/2019 0:00:00,12/30/1899 15:46:00,0,,23.30,1.30,5.90,72.00,15.00,2549,"high","taorear",,20.00,10.00,,,5.00,,,,,
"{DCAFF09E-5429-44C8-88D0-9D22BC9B4B10}","OTR","SU1",2/20/2019 0:00:00,12/30/1899 11:29:00,0,,9.60,0.70,8.10,72.00,20.00,1378,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{DEFC479C-C8CD-4671-B5BB-8A767706D6F8}","OTR","SU3",10/17/2019 0:00:00,12/30/1899 12:38:00,0,,16.90,5.40,8.00,85.00,55.00,9568,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{DF1E9003-BD89-4E4E-B273-93B459E7756C}","OTR","CO1",3/18/2019 0:00:00,12/30/1899 12:51:00,0,,13.90,0.40,8.50,82.00,20.00,812,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{DF44611F-DA3D-4504-A442-1BCBD9F3240F}","OTR","NS3",6/17/2019 0:00:00,12/30/1899 13:26:00,0,,22.20,0.30,6.90,80.00,20.00,682,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{E0004217-E774-483D-96F0-AE6525DC7228}","OTR","MZ6",10/18/2019 0:00:00,12/30/1899 11:38:00,0,,17.60,3.90,8.30,90.00,30.00,7049,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{E1130767-4773-4C06-A8E9-59F358C82223}","OTR","NS2",11/12/2019 0:00:00,12/30/1899 13:49:00,0,,15.00,4.50,6.90,71.00,40.00,7991,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{E1176C04-8354-45A5-B3B7-2F3347A2BC99}","BSEIN","MZ6",2/18/2019 0:00:00,12/30/1899 8:25:00,0,,9.20,0.10,9.60,83.00,26.00,311,"incoming","taorear","P",20.00,10.00,0.93,,,,,,,
"{E17E8EF1-12AC-4CF9-B65D-2B898EA19588}","OTR","MZ2",8/22/2019 0:00:00,12/30/1899 11:47:00,0,,23.40,1.10,7.60,90.00,53.00,2190,"outgoing","taorear",,20.00,10.00,,,10.00,,,,,
"{E307E612-3C8B-44A1-8059-C004597B7A75}","BSEIN","MZ6",1/23/2019 0:00:00,12/30/1899 12:10:00,0,,10.80,0.10,8.80,79.00,16.00,299,"incoming","taorear","P",20.00,10.00,0.90,,,,,,,
"{E32018A8-4046-48C1-933E-00A57CC03917}","BSEIN","MZ6",8/22/2019 0:00:00,12/30/1899 15:17:00,0,,25.50,2.90,7.80,97.00,60.00,5343,"incoming","taorear","P",20.00,10.00,0.93,,,,,,,
"{E35C2923-B75B-41B4-8A90-4FC72D78EF0C}","OTR","DV2",6/17/2019 0:00:00,12/30/1899 9:55:00,0,,21.50,1.10,5.30,62.00,20.00,2181,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{E5DD1B3F-CFEB-44C9-AD57-2D4BDD5C70FA}","BSEIN","MZ6",10/18/2019 0:00:00,12/30/1899 12:49:00,0,,17.90,3.90,8.60,92.00,42.00,6997,"incoming","taorear","P",20.00,10.00,0.80,,,,,,,
"{E6996166-0D04-4AA1-84DC-FA53B553BA60}","OTR","DV1",7/16/2019 0:00:00,12/30/1899 8:10:00,0,,22.00,1.20,5.00,59.00,15.00,2255,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{E7FA3B3C-FF00-4195-97F2-CFD47222E8FC}","OTR","SU4",6/20/2019 0:00:00,12/30/1899 14:11:00,0,,23.70,0.60,7.30,86.00,18.00,1149,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{E8D07B37-8C32-4B16-BAF6-A5D0DB1CE2C3}","BSEIN","SU1",6/19/2019 0:00:00,12/30/1899 14:07:00,0,,23.10,1.00,5.80,68.00,20.00,2015,"incoming","taorear","P",20.00,10.00,0.67,,,,,,,
"{E960B87B-16C4-4CF3-AD44-630C4FF98A20}","BSEIN","DV2",2/19/2019 0:00:00,12/30/1899 9:15:00,0,,9.00,1.00,9.00,78.00,27.00,1895,"incoming","taorear","P",20.00,10.00,0.80,,,,,,,
"{E9D71EC3-2949-44AD-A40C-60A022595A91}","OTR","PT1",9/17/2019 0:00:00,12/30/1899 16:00:00,0,,21.50,3.80,6.60,76.00,31.00,6921,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{EB43E5EF-4C51-4F9A-81CF-6E2157D9E2EF}","OTR","CO1",10/18/2019 0:00:00,12/30/1899 8:18:00,0,,16.40,4.30,7.40,77.00,30.00,7785,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{EBD484A6-CCDD-4A39-95BD-CA0199BB5D31}","OTR","SB1",3/20/2019 0:00:00,12/30/1899 12:50:00,0,,14.30,1.00,6.40,63.00,22.00,1998,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{EC3684EB-651F-422F-AE5F-BFB97F989348}","OTR","GY2",4/25/2019 0:00:00,12/30/1899 9:35:00,0,,21.80,2.80,3.60,41.00,22.00,5091,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{ECB65700-D6A7-463C-9A4E-F8DA85792BC4}","OTR","GY3",9/16/2019 0:00:00,12/30/1899 11:50:00,0,,22.00,3.70,7.50,89.00,31.00,6812,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{ECB9A7AF-1CAE-4F01-8CB2-B19187CE5DC9}","OTR","NS1",2/19/2019 0:00:00,12/30/1899 11:50:00,0,,9.00,0.70,9.00,77.00,22.00,1445,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{ECC29DB0-E7E3-4349-9F59-58D1763163CD}","OTR","SB2",3/20/2019 0:00:00,12/30/1899 13:15:00,0,,14.80,0.90,6.60,65.00,23.00,1709,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{EE447167-E5B2-4E3F-B50F-2D564F3CC918}","OTR","NS3",1/22/2019 0:00:00,12/30/1899 13:50:00,0,,10.90,0.50,9.00,80.00,28.00,1019,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{F01E17B8-0BB8-48C7-8C15-DEF39673A804}","OTR","MZ2",7/17/2019 0:00:00,12/30/1899 16:05:00,0,,23.00,1.40,7.90,97.00,24.00,2557,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{F102D814-B6C7-4F94-A707-641E10257CB6}","OTR","SB2",8/22/2019 0:00:00,12/30/1899 8:06:00,0,,22.50,3.60,6.20,73.00,36.00,6512,"high","taorear",,20.00,10.00,,,5.00,,,,,
"{F16BD255-26CE-4107-8DFE-3D11F48B1F52}","OTR","BY3",4/23/2019 0:00:00,12/30/1899 9:05:00,0,,20.60,1.00,5.30,59.00,26.00,2018,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F1D51AFF-4B61-41C2-8764-6880F2193CC2}","OTR","PT2",4/23/2019 0:00:00,12/30/1899 10:50:00,0,,20.70,0.90,5.10,56.00,30.00,1740,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F241A4B9-5D20-4E58-8729-1AB9067CDA64}","OTR","GY3",10/17/2019 0:00:00,12/30/1899 11:01:00,0,,16.80,5.40,7.80,82.00,42.00,9638,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F24B7F1A-631C-4B30-B8B6-5D036FC3C8AC}","OTR","DV2",2/19/2019 0:00:00,12/30/1899 10:40:00,0,,9.00,1.30,8.00,69.00,26.00,2428,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{F30669B7-F104-4C91-8A62-87F13C278DDF}","OTR","GY1",3/21/2019 0:00:00,12/30/1899 7:40:00,0,,13.80,3.40,4.10,40.00,22.00,6267,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F31CB638-1F25-49A5-85FA-5FE9CE03D26E}","OTR","DV3",11/12/2019 0:00:00,12/30/1899 11:40:00,0,,14.60,4.40,7.30,73.00,35.00,7914,"incoming","taorear",,20.00,10.00,,,5.00,,,,,
"{F3D42283-6113-4F59-A00E-C1803C2AE5A5}","OTR","SU4",2/21/2019 0:00:00,12/30/1899 11:48:00,0,,9.70,1.00,9.80,87.00,15.00,1977,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{F4D867E3-566A-497D-8858-EF58F5977B95}","OTR","GY1",9/16/2019 0:00:00,12/30/1899 8:42:00,0,,20.60,4.20,5.40,62.00,32.00,7554,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F513DCB9-C1D3-41A7-852E-51093C78BFFE}","OTR","DV3",6/17/2019 0:00:00,12/30/1899 10:30:00,0,,21.70,1.10,5.40,62.00,18.00,2140,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F58215EE-F03D-4058-99D8-E58099015759}","BSEIN","DV2",11/13/2019 0:00:00,12/30/1899 8:52:00,0,,14.20,4.70,6.60,65.00,36.00,8337,"incoming","taorear","P",20.00,10.00,0.96,,,,,,,
"{F5B84336-872E-473E-9D43-6D0926051FC0}","OTR","PT1",10/15/2019 0:00:00,12/30/1899 8:12:00,0,,15.20,3.90,5.30,53.00,37.00,7062,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F649FE15-2156-4447-B21D-8355211E34F8}","OTR","SU3",1/24/2019 0:00:00,12/30/1899 13:25:00,0,,11.30,1.40,8.60,79.00,16.00,2729,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{F67788F6-9600-4536-BA7B-06A4170D380F}","OTR","GY2",1/24/2019 0:00:00,12/30/1899 10:57:00,0,,10.40,7.90,7.60,70.00,25.00,13619,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F6957E6D-0A24-4802-873C-24D6D5F93016}","OTR","MZ2",2/18/2019 0:00:00,12/30/1899 10:18:00,0,,9.30,0.10,10.70,87.00,20.00,202,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{F6EC2054-F105-4AB0-AF9B-9418960FE3B7}","OTR","CO2",7/17/2019 0:00:00,12/30/1899 7:56:00,0,,21.10,1.40,5.70,67.00,22.00,2687,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{F7315C64-263A-40DE-9D28-DDA9D0F9494F}","OTR","MZ2",1/23/2019 0:00:00,12/30/1899 14:50:00,0,,11.50,0.10,8.70,77.00,19.00,258,"incoming","taorear",,20.00,10.00,,,10.00,,,,,
"{F9AB935E-FE6A-4665-8E2C-C17BF8215339}","OTR","PT2",11/11/2019 0:00:00,12/30/1899 15:19:00,0,,14.50,4.70,5.50,56.00,23.00,8365,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{FA1B7391-59DB-4011-BE7F-3C1BEBD2FFB1}","OTR","GY1",8/19/2019 0:00:00,12/30/1899 8:21:00,0,,20.30,6.10,5.10,58.00,36.00,10676,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{FA3D72CB-4086-4C13-BF22-293CEA906724}","BSEIN","DV2",8/20/2019 0:00:00,12/30/1899 14:28:00,0,,23.30,2.80,7.30,87.00,24.00,5172,"incoming","taorear","P",20.00,10.00,1.00,,,,,,,
"{FC291A39-30BC-434A-B202-0B7DD276C081}","BSEIN","MZ6",1/23/2019 0:00:00,12/30/1899 13:00:00,0,,10.80,0.10,8.80,79.00,16.00,299,"incoming","taorear","P",20.00,10.00,0.90,,,,,,,
"{FD02F624-B7B1-4F24-8CB7-99DBC2761D9D}","OTR","PT2",6/19/2019 0:00:00,12/30/1899 12:10:00,0,,22.30,1.10,4.40,51.00,25.00,2197,"low","taorear",,20.00,10.00,,,5.00,,,,,
"{FD6939B8-4C58-4F76-B323-A8A3B3A56993}","OTR","GY1",10/17/2019 0:00:00,12/30/1899 8:12:00,0,,16.30,5.50,5.00,53.00,32.00,10109,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
"{FE48019F-2D29-4E45-9C72-631662FA1ECF}","BSEIN","MZ6",1/23/2019 0:00:00,12/30/1899 12:35:00,0,,10.80,0.10,8.80,79.00,16.00,299,"incoming","taorear","P",20.00,10.00,0.90,,,,,,,
"{FEB2567E-6738-4D41-AA65-6916CE6D965B}","OTR","BY1",9/17/2019 0:00:00,12/30/1899 10:37:00,0,,22.90,1.40,5.80,69.00,32.00,2620,"outgoing","taorear",,20.00,10.00,,,5.00,,,,,
