"CatchRowID","SampleRowID","EntryOrder","OrganismCode","StandardLength","Dead","Weight","Sex","Count","CatchComments"
"{9AFBD23C-B08B-45F2-9DBC-E0548DD1E07B}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",-267805987,"EXOPAL",0.00,"n/p",0.00,"n/p",14,
"{9B06E343-5FE3-4B3E-8167-28BD087C24F4}","{B673FA1E-0850-4E0F-9A69-E39BD1DE7F93}",-1450761562,"SB",74.00,"n/p",0.00,"n/p",1,
"{9B0C04EA-AF4E-4BDE-A0F7-DD9388BC8BC2}","{B2F13F66-CA67-4324-9306-7BA83186A966}",-1872029785,"ST",61.00,"n/p",0.00,"n/p",1,
"{9B0EA9B6-C3F9-4282-A122-673A82CF89DB}","{83C71E75-33E2-4B05-A2DB-5A945829680D}",-290322249,"ISS",34.00,"n/p",0.00,"n/p",1,
"{9B129F2E-BAAB-4352-9EE0-E93E43C79153}","{945E3172-BD63-47D4-B9CE-4A02741D4EFB}",1793318916,"MYSIDS",0.00,"n/p",0.00,"n/p",3,
"{9B1588A8-4177-469E-81E9-B88B98DA5304}","{B1D64A43-4623-4346-8763-7B883F7104AD}",-362620754,"GBU",20.00,"n/p",0.00,"n/p",1,
"{9B1AB0EE-B55D-460E-B291-89E12920AE09}","{5A843820-62AD-4103-B2A9-B7A51A00DBFD}",1396168755,"TFS",50.00,"n/p",0.00,"n/p",1,
"{9B1AC05C-FCAB-4826-BD42-D949A1FA3E9E}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",49752640,"ASH",30.00,"n/p",0.00,"n/p",1,
"{9B1C2060-3787-4C35-85A1-7D2C19EA3E54}","{0535EEF7-837F-420D-9A41-E70D004EEE01}",585424088,"ST",35.00,"n/p",0.00,"n/p",1,
"{9B1EAEA5-3F25-40B5-ACB8-E9F020C1B83B}","{3D699DE9-D975-428C-A88D-8AE22BEDD80F}",-828903849,"ST",126.00,"n/p",0.00,"n/p",1,
"{9B2C13AF-8DC4-4696-A82C-D42E1035A66F}","{AC5E5748-2E4C-4A4D-A961-D5196AD45C76}",1704467096,"SB",32.00,"n/p",0.00,"n/p",1,
"{9B2FD60B-71B1-44E7-8750-D28F1613A64D}","{AC5E5748-2E4C-4A4D-A961-D5196AD45C76}",774401637,"SB",21.00,"n/p",0.00,"n/p",1,
"{9B32187F-1BD2-4B2E-8D0B-F1B07DEC3469}","{4193C10A-F8EA-4A8E-9571-17994A39B23A}",-1235385741,"SB",37.00,"n/p",0.00,"n/p",1,
"{9B3670DD-C598-4003-8055-A1662F823373}","{42EA12A9-4C50-4F31-AAC0-FC36EA3E327F}",-2084841725,"ST",33.00,"n/p",0.00,"n/p",1,
"{9B390393-1F61-4232-975D-CD463FD66F6A}","{FC291A39-30BC-434A-B202-0B7DD276C081}",-194450250,"TFS",72.00,"n/p",0.00,"n/p",1,
"{9B397C1E-C5DC-48FE-A7FA-5B06A91E7803}","{9ACF2E16-4C2D-422B-B899-8F61EB5AECE2}",423238822,"SB",19.00,"n/p",0.00,"n/p",1,
"{9B48CA0E-9096-4A44-B210-B453A819F1AB}","{6F275D25-1B9D-40CE-8B47-D0FA8A0F9567}",-1316256507,"SB",25.00,"n/p",0.00,"n/p",1,
"{9B575D47-C0C6-4830-BB8A-DCDF6BCF8CBE}","{F30669B7-F104-4C91-8A62-87F13C278DDF}",-1507408686,"SCP",38.00,"n/p",0.00,"n/p",1,
"{9B57ACC2-FCDC-4AF3-859A-621A5DABEF82}","{7D7466C8-4C1E-43CA-B596-F99472D1D3BE}",-1801901688,"BC",74.00,"n/p",0.00,"n/p",1,
"{9B6127AA-5C1D-4BC5-A856-E5343D4D60A3}","{1BA3ACD4-58C5-44FA-BD17-A37D7334638A}",-231852498,"ST",104.00,"n/p",0.00,"n/p",1,
"{9B61B26B-A4FE-4A43-B91E-D8A5DA018EBF}","{C05DBD17-D770-42F0-A969-DD4DA688E806}",-479971245,"EXOPAL",0.00,"n/p",0.00,"n/p",30,
"{9B74C4FD-9A42-4AF9-ABFE-B1EF29AA66AC}","{F102D814-B6C7-4F94-A707-641E10257CB6}",634031243,"SB",42.00,"n/p",0.00,"n/p",1,
"{9B9743EC-77C6-4421-8F3C-E4CB6FD2AC44}","{7F41914C-CA70-482A-B569-3FE10EF66184}",-1873303957,"SG",35.00,"n/p",0.00,"n/p",1,
"{9BA28F77-3C4B-4E41-8986-C78C63B041D8}","{E6996166-0D04-4AA1-84DC-FA53B553BA60}",-1256174704,"ST",161.00,"n/p",0.00,"n/p",1,
"{9BA6BBA9-5E43-455A-AB85-1B5EDEEEBF07}","{467DBCBB-F90E-43EB-87E0-A615999F5750}",224364661,"ST",72.00,"n/p",0.00,"n/p",1,
"{9BB08B54-12C0-470D-856E-A189A11944F6}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",-1436844587,"ST",67.00,"n/p",0.00,"n/p",1,
"{9BB29730-C55A-450C-8035-1FACF20BDD66}","{7A4613A5-45A1-420B-967C-8DC9A177E3E6}",1289340963,"ST",109.00,"n/p",0.00,"n/p",1,
"{9BBED321-D791-452F-B85D-BB873CC20105}","{873EC40D-F371-4D5F-BAE5-A353382A4A73}",2072083849,"ISS",41.00,"n/p",0.00,"n/p",1,
"{9BC73A9C-863E-4C70-AB6E-22BB327316E7}","{231428A6-BCF9-4AA6-B694-C1AB86C5F197}",-302968646,"TFS",66.00,"n/p",0.00,"n/p",1,
"{9BC971A0-E7E1-4F3F-8179-C7BF191F0C90}","{0004B2C5-3E38-4035-9F25-EF30C031AD11}",1294332947,"SB",29.00,"n/p",0.00,"n/p",1,
"{9BCD21D7-98B1-4DEF-ACCB-56C3D09BB92F}","{D178FEF5-EAD6-4790-AB9F-80708458B7DF}",2019654091,"SB",121.00,"n/p",0.00,"n/p",1,
"{9BCE49BE-A3DA-4F65-8551-8379048DB960}","{95FE89F0-A2AC-4C9C-AD88-A26380C3347A}",-567205337,"STBK",43.00,"n/p",0.00,"n/p",1,
"{9BCE5DD9-84E3-4328-894A-20914BE16A47}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",194950332,"ST",32.00,"n/p",0.00,"n/p",1,
"{9BD5DAF3-B338-48CB-A9EB-A6D5A1A6909A}","{3982A416-46CF-4D3D-A760-BB5CF52CBF84}",-1693649877,"TP",124.00,"n/p",0.00,"n/p",1,
"{9BDB0D3E-436D-4891-A833-933DEEB9C623}","{DB5445CB-168D-45F8-B142-52765809313C}",394214899,"EXOPAL",0.00,"n/p",0.00,"n/p",26,
"{9BF855C5-E917-4F5D-87F2-5D6857D8A1C4}","{AD0C4C17-33D4-40C6-B4FB-E9E50752ACAC}",-1698510574,"ISS",40.00,"n/p",0.00,"n/p",1,
"{9BFDAC3B-2ABF-421D-A9FF-B86FEF23E111}","{760B8A27-3757-46BF-8AF8-B2E76381B507}",-1893639496,"TP",113.00,"n/p",0.00,"n/p",1,
"{9C083116-397F-4784-85B1-235CAB2C133C}","{FC291A39-30BC-434A-B202-0B7DD276C081}",1687184523,"ISS",65.00,"n/p",0.00,"n/p",1,
"{9C08D043-0EE7-48B8-A957-7919554BF2EA}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-171129399,"ST",47.00,"n/p",0.00,"n/p",1,
"{9C0A0BEB-4375-494E-B4A6-9C6131795B3A}","{FA1B7391-59DB-4011-BE7F-3C1BEBD2FFB1}",1566843093,"CP",420.00,"n/p",0.00,"n/p",1,
"{9C0E741F-53B8-4AC5-9EE5-1D4685666830}","{59BBDF58-ACA6-44D1-AB06-096B7CC77134}",-980508179,"TP",136.00,"n/p",0.00,"n/p",1,
"{9C10E99B-9610-4F78-A3E2-2CBBBBB7E2DC}","{1DE91073-2C49-4897-B209-4A3A587FCCC9}",1247292970,"ST",116.00,"n/p",0.00,"n/p",1,
"{9C1BF727-9D3D-48BA-9A3B-ECEAF2AF6A5C}","{0A275A91-8FEA-41D5-9901-42F650EC1675}",-968932755,"TFS",69.00,"n/p",0.00,"n/p",1,
"{9C1D316A-CAEA-402A-9880-84654D5BFD61}","{09B4EFEE-B035-43D1-BF10-FEF7794C24A2}",-168412432,"ISS",49.00,"n/p",0.00,"n/p",1,
"{9C28449A-96F0-4086-A564-CD94FF08072A}","{3520ED21-BBD3-44FC-A77F-2A8D83F8A966}",-1217787088,"ST",180.00,"n/p",0.00,"n/p",1,
"{9C2FB876-829A-4A60-BB34-4F7C23C64AFE}","{9E4153CF-D347-4F22-85D6-A65216392C8F}",1600569223,"TP",68.00,"n/p",0.00,"n/p",1,
"{9C304E1A-B294-4246-90F9-828FA3164725}","{3520ED21-BBD3-44FC-A77F-2A8D83F8A966}",-1083950584,"ST",63.00,"n/p",0.00,"n/p",1,
"{9C319E43-E1E4-43F0-91EB-F66218D87D46}","{0C343B84-5316-486D-A5B4-444B3965FA0E}",1634948956,"ST",60.00,"n/p",0.00,"n/p",1,
"{9C44CC32-38A9-4241-BFC9-8C00F1E097F0}","{A0DF335C-94A4-40D1-9330-1F90F05831D1}",-95128838,"ST",29.00,"n/p",0.00,"n/p",1,
"{9C4D45CA-190A-4EB6-A63E-748158477783}","{9E4153CF-D347-4F22-85D6-A65216392C8F}",-1717146523,"SG",19.00,"n/p",0.00,"n/p",1,
"{9C51E187-C31F-469D-B1FA-2FAC03906AC6}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",-647724607,"EXOPAL",0.00,"n/p",0.00,"n/p",56,
"{9C530B61-AA69-4007-BE84-D76339240A35}","{DBBFC71D-CD71-4427-90D9-185565612361}",-1268574150,"ISS",52.00,"n/p",0.00,"n/p",1,
"{9C68679C-0330-4459-ADF3-4F42AAF44439}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",809120772,"SB",44.00,"n/p",0.00,"n/p",1,
"{9C6A0E06-0ABF-49A7-ACE4-87EA24967F91}","{32EAFA41-D544-4184-A92A-E59574CBD738}",-770218552,"YFG",50.00,"n/p",0.00,"n/p",1,
"{9C6FED21-EAC8-4364-A91C-78354650BE5F}","{F102D814-B6C7-4F94-A707-641E10257CB6}",-1573998441,"EXOPAL",0.00,"n/p",0.00,"n/p",1,
"{9C70AE62-E94E-4628-8045-219556981163}","{30CEC2B9-FEDE-47FD-8B84-9B779EA1A5F8}",19738723,"ST",75.00,"n/p",0.00,"n/p",1,
"{9C7C40A2-C39B-4C3D-80B1-414B2F0BEB61}","{9E4153CF-D347-4F22-85D6-A65216392C8F}",-816604586,"SG",46.00,"n/p",0.00,"n/p",1,
"{9C7EDD76-6D27-4BF0-BB1F-EE5E11827DD6}","{2DA5C45F-66F8-469A-9F9B-B9F60573E982}",-475561956,"EXOPAL",0.00,"n/p",0.00,"n/p",2,
"{9C80528C-D481-420E-8DAD-0A3F8C1A2D12}","{37048C16-4323-4EC4-B16F-1F3D61F3D5B3}",1549660087,"SG",54.00,"n/p",0.00,"n/p",1,
"{9C838727-D92A-4C23-B623-168AF21055DB}","{AA9BA2C6-7599-41AE-91C3-6A75AFF9A71C}",-944753316,"TFS",24.00,"n/p",0.00,"n/p",1,
"{9C89CEC6-95D9-4D25-B00B-AD72D6E3DA0D}","{A27A126D-383C-4188-AE5D-81B6AC69E931}",-1368942412,"TFS",36.00,"n/p",0.00,"n/p",1,
"{9C8A4BB2-5ABF-4190-8FBD-27CFDA2A0BBD}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",-1878103002,"ISS",0.00,"n/p",0.00,"n/p",66,
"{9C8B6873-2716-4131-881E-6D92CB2DD76E}","{0C343B84-5316-486D-A5B4-444B3965FA0E}",-1116310999,"SB",40.00,"n/p",0.00,"n/p",1,
"{9C8BD37C-412C-42FB-8DCF-8BB01DBF2516}","{3D699DE9-D975-428C-A88D-8AE22BEDD80F}",755105162,"SG",56.00,"n/p",0.00,"n/p",1,
"{9C8CCAFD-2810-4175-9F80-330F9F93801D}","{7D7466C8-4C1E-43CA-B596-F99472D1D3BE}",-1898255557,"WCF",61.00,"n/p",0.00,"n/p",1,
"{9C936CC3-2C64-4D80-BE38-38276A9202E8}","{0A69FC5A-745F-42FE-B3B3-F54EFB19ED0D}",112882504,"ST",112.00,"n/p",0.00,"n/p",1,
"{9C94A892-1D65-4648-96BC-EA4A04105BB1}","{67CE64D6-90F3-4100-9994-6E0039801021}",686240194,"ISS",0.00,"n/p",0.00,"n/p",105,
"{9C970EAD-A503-4ABF-B732-7CD6B6EAD0BD}","{CB53CE5F-CDDA-49A7-84DF-9CF208A3A7E5}",384077118,"STBK",23.00,"n/p",0.00,"n/p",1,
"{9C9B87E1-D5C5-4B9B-8185-A80FE5106CF2}","{AE69C5A9-85A1-43BA-B875-E38778D5829F}",-1579459049,"ISS",39.00,"n/p",0.00,"n/p",1,
"{9CA7B2CC-DFEE-4E7A-862B-2FDD01121D3C}","{0535EEF7-837F-420D-9A41-E70D004EEE01}",-314899590,"ST",49.00,"n/p",0.00,"n/p",1,
"{9CB26887-C81B-4AC1-B1FB-E56F5D94ECF8}","{67CE64D6-90F3-4100-9994-6E0039801021}",278282700,"SB",35.00,"n/p",0.00,"n/p",1,
"{9CB8E4C3-5EB2-48CB-86AB-9492143064C6}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-1850106056,"ST",31.00,"n/p",0.00,"n/p",1,
"{9CC8A456-58AD-4CC9-8AA2-5DFBB2DBABEF}","{254FA927-ED36-474F-84F2-14E9848CA9E5}",-2050824593,"ST",60.00,"n/p",0.00,"n/p",1,
"{9CCF4C35-EAF0-4499-A0FA-83F56F8717FF}","{873EC40D-F371-4D5F-BAE5-A353382A4A73}",-1656899877,"ISS",46.00,"n/p",0.00,"n/p",1,
"{9CE2A25B-0D66-4004-BAE7-05E0A31CD974}","{BD42C26C-C1CB-4598-9146-A04ACBCDD0AF}",1886463960,"SB",15.00,"n/p",0.00,"n/p",1,
"{9CEB1E4D-B914-41F4-931A-A64BF9DD1C50}","{BA2B98C5-9CBE-4984-87F5-61DE17826A92}",-1738626957,"ISS",67.00,"n/p",0.00,"n/p",1,
"{9CEB7370-D53A-4355-A3B3-3C36AF4A7A95}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-163673347,"ST",45.00,"n/p",0.00,"n/p",1,
"{9CF4EFE5-3733-4D77-8B60-F6DF53071F20}","{F6EC2054-F105-4AB0-AF9B-9418960FE3B7}",627922032,"SKR",374.00,"n/p",0.00,"n/p",1,
"{9CFB3993-1C96-4BC0-A93A-F6857240BBEB}","{3982A416-46CF-4D3D-A760-BB5CF52CBF84}",-103567015,"ST",146.00,"n/p",0.00,"n/p",1,
"{9CFDB711-B169-4E7A-8813-F4F09FC043BD}","{0004B2C5-3E38-4035-9F25-EF30C031AD11}",-1792237305,"SB",25.00,"n/p",0.00,"n/p",1,
"{9CFDD543-707F-4FFE-8E6A-6AEDC9799BF5}","{DC44C847-2683-4B27-A8C6-6167EAE83B04}",987612312,"SB",29.00,"n/p",0.00,"n/p",1,
"{9D002909-1B29-4C7D-BCB0-0C96CC82F6DB}","{CCDCAAF0-9BC7-4241-AC08-A021D089C038}",1877842914,"SPM",40.00,"n/p",0.00,"n/p",1,
"{9D0044CF-3229-4E6A-92B4-AB3C3199CAA8}","{4A2BE3EB-0D0C-4D29-A471-287F27A96FDE}",1192880596,"SB",19.00,"n/p",0.00,"n/p",1,
"{9D02033E-BF73-428A-9826-98D0D271EED9}","{42EA12A9-4C50-4F31-AAC0-FC36EA3E327F}",1203280143,"ST",36.00,"n/p",0.00,"n/p",1,
"{9D0567E3-1428-4F5A-85C1-2FB452B517A6}","{99B54736-640E-4150-8234-9C1E2872F089}",692829219,"ST",122.00,"n/p",0.00,"n/p",1,
"{9D091B1D-AC35-45FB-9007-31F04E75EA59}","{A83C9C88-F3DA-431C-8443-BEDA173EE2B5}",-913638352,"ISS",54.00,"n/p",0.00,"n/p",1,
"{9D0F955E-735F-4DCB-A243-170CD51A9902}","{ECC29DB0-E7E3-4349-9F59-58D1763163CD}",-982110569,"ST",191.00,"n/p",0.00,"n/p",1,
"{9D1060CF-AC27-4FBE-84F1-BA96A7FCAB4F}","{BB1B2849-A702-4A95-B615-8113F76EC0DF}",1009492488,"ISS",33.00,"n/p",0.00,"n/p",1,
"{9D12C8DA-9019-45A6-989A-E97CD72A061E}","{69D78E25-D86A-4557-B424-52A10AB36796}",-1942918067,"SG",40.00,"n/p",0.00,"n/p",1,
"{9D1D33E4-60EF-46B3-96BA-49EA630D7ECB}","{9706AC8B-17A2-43D7-8EA8-AC2CEB58E314}",317988427,"SB",52.00,"n/p",0.00,"n/p",1,
"{9D1E248B-1863-40D3-BBBF-7EE96C034854}","{66EB2A87-9FF1-4A5C-B9E4-E16E1BB7368D}",-1481022040,"GBU",15.00,"n/p",0.00,"n/p",1,
"{9D3F7E98-FF8C-4AC7-A980-2372570FA82C}","{134CE9E5-167F-4EE9-963C-7BA6E14E030F}",332116524,"ST",52.00,"n/p",0.00,"n/p",1,
"{9D45AE30-5EAF-4BDD-A989-599636815B3B}","{873EC40D-F371-4D5F-BAE5-A353382A4A73}",70399863,"TFS",38.00,"n/p",0.00,"n/p",1,
"{9D486860-C65A-424E-B089-E628EAC62BBF}","{5A843820-62AD-4103-B2A9-B7A51A00DBFD}",-1563741406,"ST",104.00,"n/p",0.00,"n/p",1,
"{9D4B8B62-2AE7-4B37-9A68-975D280FEB7A}","{9E4153CF-D347-4F22-85D6-A65216392C8F}",1860566488,"TP",150.00,"n/p",0.00,"n/p",1,
"{9D558702-593E-4659-B933-6EC43DFF7AC4}","{0C343B84-5316-486D-A5B4-444B3965FA0E}",1126940659,"ST",69.00,"n/p",0.00,"n/p",1,
"{9D575CEF-5BC7-40D1-9BEB-F2A8E601086C}","{E7FA3B3C-FF00-4195-97F2-CFD47222E8FC}",-1300260693,"SB",19.00,"n/p",0.00,"n/p",1,
"{9D597331-EE72-4D49-A947-E0083EEC1CD5}","{68E7C2ED-5F03-43C8-9A68-23E862AC1CE6}",-513717448,"SB",82.00,"n/p",0.00,"n/p",1,
"{9D5C398E-E84D-4129-9EE6-F21E40D8A576}","{B5657993-EC64-47FB-96D3-F18C64DF46D6}",-639427039,"SCP",38.00,"n/p",0.00,"n/p",1,
"{9D702A79-6294-44DC-9883-AE779FF55760}","{2C607B86-BED5-46D0-A1C2-6879E51268FF}",-909070484,"ISS",40.00,"n/p",0.00,"n/p",1,
"{9D78764D-3EA1-4548-98DE-99E9A8DC7EDF}","{68E7C2ED-5F03-43C8-9A68-23E862AC1CE6}",-1628156426,"CP",118.00,"n/p",0.00,"n/p",1,
"{9D79D690-4EA2-429C-AFAE-2B9DDCA2C002}","{35E9F2A7-0406-4336-B97F-BFD75A3E9FC7}",983717256,"ST",82.00,"n/p",0.00,"n/p",1,
"{9D82A47F-BA29-41F0-BCB9-2BAFC853DA73}","{02F7D570-51E1-4DC6-80A8-A7E408C7D097}",-597341685,"STBK",29.00,"n/p",0.00,"n/p",1,
"{9D844875-CEFB-4E26-8B2E-EA446583A34C}","{52E0E7AE-D274-48F2-A5A3-F312C2E22E09}",1447126517,"ST",274.00,"n/p",0.00,"n/p",1,
"{9D92CA1A-0F7F-484D-98FB-76DB229902B0}","{47BDC46A-B4CA-4C49-9A09-DD44FC56D61B}",-359531190,"YFG",53.00,"n/p",0.00,"n/p",1,
"{9D9A0361-28F8-4EFC-B7C2-05116B8FE06E}","{6F275D25-1B9D-40CE-8B47-D0FA8A0F9567}",-588482331,"YFG",42.00,"n/p",0.00,"n/p",1,
"{9D9E9A9E-AEEC-49E4-83E6-7F6C24939F8B}","{67CE64D6-90F3-4100-9994-6E0039801021}",907196718,"ST",75.00,"n/p",0.00,"n/p",1,
"{9DA6A3B3-AF71-4D42-9D47-C797A943B4E2}","{679D0D55-C24E-4DC5-B415-4A2E9D9EC448}",-230059543,"ISS",38.00,"n/p",0.00,"n/p",1,
"{9DA8187F-9870-494D-A0B6-28DA7DE438BE}","{BDE94682-93AE-48AD-A0DE-1B51C453B582}",211652063,"ISS",56.00,"n/p",0.00,"n/p",1,
"{9DB42DC4-8906-4D27-9B84-F084530DDA27}","{5E55EB06-F322-4E4B-92F7-F5A7508742F7}",-434517536,"TP",83.00,"n/p",0.00,"n/p",1,
"{9DB7466D-B058-4450-8CAB-7E3101EDA407}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",1170653871,"ST",79.00,"n/p",0.00,"n/p",1,
"{9DC13EAC-AC55-4A22-A43F-A8BA63CFFC6C}","{E307E612-3C8B-44A1-8059-C004597B7A75}",-552400334,"ISS",52.00,"n/p",0.00,"n/p",1,
"{9DC31973-BB5B-4330-99E1-4E0F8E9A1DDB}","{945E3172-BD63-47D4-B9CE-4A02741D4EFB}",39850439,"YFG",19.00,"n/p",0.00,"n/p",1,
"{9DC5778E-9E7F-4771-A871-8FB05A7196E8}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",1867173194,"ISS",29.00,"n/p",0.00,"n/p",1,
"{9DDA32C9-C2BE-45C4-AC53-1054991601B6}","{83C71E75-33E2-4B05-A2DB-5A945829680D}",-1889301326,"SB",39.00,"n/p",0.00,"n/p",1,
"{9DE13F70-2358-40C7-84F8-640F5DD4E628}","{679D0D55-C24E-4DC5-B415-4A2E9D9EC448}",1735536041,"TFS",27.00,"n/p",0.00,"n/p",1,
"{9DF1CE99-2362-44DA-AB36-F15C24FDFEAF}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",-1817955481,"ST",85.00,"n/p",0.00,"n/p",1,
"{9E05BA66-7984-4B52-86E6-8A3319BFDBCF}","{5CAE95E7-DEBC-45B7-93DA-916A4BF18FE5}",1544702065,"ST",145.00,"n/p",0.00,"n/p",1,
"{9E067461-02D6-4BA7-A9C7-E19C74CC27A3}","{AC5E5748-2E4C-4A4D-A961-D5196AD45C76}",-1367574798,"SCP",33.00,"n/p",0.00,"n/p",1,
"{9E082DD7-0EFE-49A0-AA0B-73778079E0CC}","{B2CFA729-6D79-444C-97B2-532F8670F3E2}",1321929098,"MAEOTIAS",0.00,"n/p",0.00,"n/p",52,
"{9E18FFC0-1CAD-4A44-9FFA-6B02CCA0AC2D}","{36C0CAC5-B47B-4969-A2E0-A772103926CB}",-563100426,"TP",55.00,"n/p",0.00,"n/p",1,
"{9E2D4506-E503-4960-9FC9-437ADCE01F15}","{0AFD97CC-A7E1-42AA-B9FE-34DD9B83D674}",-2131717394,"ISS",48.00,"n/p",0.00,"n/p",1,
"{9E2EFD84-55E3-44BC-B612-5BC86F952749}","{254FA927-ED36-474F-84F2-14E9848CA9E5}",747822565,"TFS",28.00,"n/p",0.00,"n/p",1,
"{9E320A3B-04AD-4F74-ACFB-DF91C9441634}","{AE69C5A9-85A1-43BA-B875-E38778D5829F}",2141658988,"ST",82.00,"n/p",0.00,"n/p",1,
"{9E396105-B49A-445B-B4C5-0BEDBB3F5402}","{45D48C9C-8360-481B-8F20-668F5D0FD380}",649564451,"ST",167.00,"n/p",0.00,"n/p",1,
"{9E409DCC-7757-4E7E-9ECA-723C9D1CD438}","{E6996166-0D04-4AA1-84DC-FA53B553BA60}",773451234,"BC",42.00,"n/p",0.00,"n/p",1,
"{9E4B37FB-4486-4C24-B674-EA6F02A07C00}","{AE69C5A9-85A1-43BA-B875-E38778D5829F}",305119684,"YFG",45.00,"n/p",0.00,"n/p",1,
"{9E4B8C4D-9D61-46E0-BF4F-C103993CF295}","{24807177-C61C-483B-A04C-0AEC440DD443}",-696399405,"ST",88.00,"n/p",0.00,"n/p",1,
"{9E4C4DD8-C3E7-45E3-B19E-11B4B0003A1C}","{A83FCE45-44B7-4FD8-9CB3-B580B2981838}",1987488666,"MYSIDS",0.00,"n/p",0.00,"n/p",2,
"{9E50C1F3-12ED-4A31-8D93-C71DF4928875}","{F102D814-B6C7-4F94-A707-641E10257CB6}",-532998979,"TP",72.00,"n/p",0.00,"n/p",1,
"{9E5495DE-24BA-4DFE-AF9D-A284968CF5DE}","{9704ACA6-30CA-4B8D-BE70-1B24E30D0A86}",-59559784,"SB",55.00,"n/p",0.00,"n/p",1,
"{9E579359-F61C-4B4B-9C85-2DDBE0CC2853}","{9EE9B65F-C446-4A82-B7F0-6C3B25AAB290}",1318786155,"ISS",31.00,"n/p",0.00,"n/p",1,
"{9E5C5E92-5623-4AF9-AFA5-261F4D7AC12A}","{F30669B7-F104-4C91-8A62-87F13C278DDF}",726321535,"ST",108.00,"n/p",0.00,"n/p",1,
"{9E5E9DF7-6886-46E7-BE70-E8E34D3E26FA}","{A0DF335C-94A4-40D1-9330-1F90F05831D1}",1334425877,"ST",38.00,"n/p",0.00,"n/p",1,
"{9E6357E6-5C7B-4C9D-BC95-27E4D93E73DB}","{E17E8EF1-12AC-4CF9-B65D-2B898EA19588}",195039279,"ISS",61.00,"n/p",0.00,"n/p",1,
"{9E6D48D6-B090-44F5-A1AF-719AFEBFF803}","{B2F13F66-CA67-4324-9306-7BA83186A966}",1050490941,"SB",24.00,"n/p",0.00,"n/p",1,
"{9E6FF878-A000-43DF-8843-A59335AF186A}","{30F1D017-79BA-46DE-BA64-98F4B9870CC3}",1560649950,"CORBULA",0.00,"n/p",0.00,"n/p",366,
"{9E711BB3-8FDB-4418-A592-E70ED7CC50EE}","{555B7500-8331-4EEE-8A79-E35AB3FDA478}",-1158083452,"HARISSMC",0.00,"n/p",0.00,"n/p",14,
"{9E798AC7-8E35-43CD-9E44-14F6715DBC9E}","{DEFC479C-C8CD-4671-B5BB-8A767706D6F8}",-342798409,"ASH",69.00,"n/p",0.00,"n/p",1,
"{9E858B3E-5E69-45EB-BF50-D54FA2828A56}","{A27A126D-383C-4188-AE5D-81B6AC69E931}",50002737,"ISS",43.00,"n/p",0.00,"n/p",1,
"{9E88D7F9-869C-4BE7-A35A-75589E22A4B3}","{21216919-8BCD-43A0-A90E-4CB4B46F0E0E}",76842286,"ST",99.00,"n/p",0.00,"n/p",1,
"{9E9B05BE-A734-415A-8EEA-DE509B0A5A60}","{B2B05A98-91F5-47E4-8F87-4D39C5F9CD55}",656346718,"CORBULA",0.00,"n/p",0.00,"n/p",8,
"{9E9CB5B5-4462-42CD-B4CF-716B31B7673A}","{4D733A6B-67DC-4F4A-82F6-8381A5668BDF}",-1782463357,"SB",122.00,"n/p",0.00,"n/p",1,
"{9EB34C8F-D052-4151-ABDB-7F5F9A7E5BE6}","{951C4BF4-12A5-43EF-8CB1-9BC2A9FC665E}",-793990191,"CORBULA",0.00,"n/p",0.00,"n/p",1,
"{9EB3820E-277E-4014-A530-9FD5D18BB95C}","{0004B2C5-3E38-4035-9F25-EF30C031AD11}",-2049290420,"ST",47.00,"n/p",0.00,"n/p",1,
"{9EB3B985-B992-4C12-A4C3-CE5E3E2C1CBE}","{F01E17B8-0BB8-48C7-8C15-DEF39673A804}",911531843,"ST",79.00,"n/p",0.00,"n/p",1,
"{9EBDC18C-D40C-40C5-8E8A-AF9CE16B3C59}","{0C343B84-5316-486D-A5B4-444B3965FA0E}",637679700,"SKR",91.00,"n/p",0.00,"n/p",1,
"{9EC7AD9B-377E-40D0-8610-58A0C27A0BF3}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",950612076,"ST",35.00,"n/p",0.00,"n/p",1,
"{9EC7C84B-638C-4D4A-9659-856D5AEEEDE3}","{20FDDF9D-E9A1-4115-94A3-587A56BA5842}",1822871973,"ST",110.00,"n/p",0.00,"n/p",1,
"{9ECD0BD8-EAC7-41B1-B2DF-367B37837240}","{AE69C5A9-85A1-43BA-B875-E38778D5829F}",39876723,"ST",70.00,"n/p",0.00,"n/p",1,
"{9ED96E5A-68FC-457D-B398-75FA0D780867}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-392491447,"ISS",23.00,"n/p",0.00,"n/p",1,
